clip_id,bin_index,start_ms,end_ms,file_path,light_asd_score,mouth_motion,face_track_count
7592543011486141703_s0000024962_e0000028062,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,0.2510601282119751,10.128183361629882,1
7592543011486141703_s0000024962_e0000028062,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,0.15272365510463715,9.019524617996604,1
7592543011486141703_s0000024962_e0000028062,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,0.05666022002696991,6.648981324278438,1
7592543011486141703_s0000024962_e0000028062,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,-0.08879551291465759,5.75509337860781,1
7592543011486141703_s0000024962_e0000028062,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,0.1402517557144165,9.422750424448218,1
7592543011486141703_s0000024962_e0000028062,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,0.15816543996334076,4.598471986417657,1
7592543011486141703_s0000024962_e0000028062,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,-0.36472082138061523,3.8493208828522922,1
7595928104749632776_s0000003554_e0000007774,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7595928104749632776_s0000003554_e0000007774.mp4,0.12476962804794312,12.888794567062819,2
7595928104749632776_s0000003554_e0000007774,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7595928104749632776_s0000003554_e0000007774.mp4,0.45143163204193115,16.595500848896435,2
7595928104749632776_s0000003554_e0000007774,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7595928104749632776_s0000003554_e0000007774.mp4,-0.4142000675201416,20.395585738539896,3
7595928104749632776_s0000003554_e0000007774,19,3800,4000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7595928104749632776_s0000003554_e0000007774.mp4,0.3411319851875305,6.16383701188455,3
7597416445324086536_s0000031202_e0000034302,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7597416445324086536_s0000031202_e0000034302.mp4,-0.29879361391067505,3.2550933786078096,1
7597416445324086536_s0000031202_e0000034302,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7597416445324086536_s0000031202_e0000034302.mp4,-0.3443060517311096,5.25339558573854,1
7597416445324086536_s0000031202_e0000034302,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7597416445324086536_s0000031202_e0000034302.mp4,0.25228941440582275,5.382852292020374,1
7601153200271494407_s0000051266_e0000056266,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601153200271494407_s0000051266_e0000056266.mp4,-0.19181540608406067,8.070882852292021,1
7601153200271494407_s0000051266_e0000056266,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601153200271494407_s0000051266_e0000056266.mp4,-0.09377631545066833,10.197792869269948,1
7601153200271494407_s0000051266_e0000056266,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601153200271494407_s0000051266_e0000056266.mp4,-0.23155544698238373,5.904499151103566,1
7601499669725842706_s0000041410_e0000043678,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601499669725842706_s0000041410_e0000043678.mp4,0.2930780351161957,14.80390492359932,1
7601499669725842706_s0000041410_e0000043678,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601499669725842706_s0000041410_e0000043678.mp4,-0.09301938116550446,27.600169779286926,1
7601499669725842706_s0000041410_e0000043678,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601499669725842706_s0000041410_e0000043678.mp4,-0.4513518810272217,35.241086587436335,1
7601499669725842706_s0000041410_e0000043678,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601499669725842706_s0000041410_e0000043678.mp4,-0.20762895047664642,33.25679117147708,1
7601499669725842706_s0000041410_e0000043678,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7601499669725842706_s0000041410_e0000043678.mp4,-0.35066574811935425,4.83276740237691,1
7605220862106651912_s0000033026_e0000038026,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-0.46012723445892334,18.724957555178268,1
7605220862106651912_s0000033026_e0000038026,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-0.08688873052597046,10.836587436332767,1
7605220862106651912_s0000033026_e0000038026,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-0.4206334948539734,12.039898132427844,1
7605220862106651912_s0000033026_e0000038026,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-0.3734338879585266,21.615449915110357,1
7605220862106651912_s0000033026_e0000038026,20,4000,4200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-2.021073818206787,1.9528862478777589,3
7605220862106651912_s0000033026_e0000038026,21,4200,4400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-1.9685747623443604,2.308573853989813,3
7605220862106651912_s0000033026_e0000038026,22,4400,4600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-1.9863996505737305,3.1519524617996604,3
7605220862106651912_s0000033026_e0000038026,23,4600,4800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-1.7964985370635986,2.847623089983022,3
7605220862106651912_s0000033026_e0000038026,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605220862106651912_s0000033026_e0000038026.mp4,-1.5735127329826355,2.633064516129032,3
7605575725801803029_s0000048962_e0000053962,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605575725801803029_s0000048962_e0000053962.mp4,0.3705078959465027,5.876485568760611,1
7605575725801803029_s0000048962_e0000053962,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605575725801803029_s0000048962_e0000053962.mp4,-0.292363703250885,3.390916808149406,1
7605575725801803029_s0000048962_e0000053962,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605575725801803029_s0000048962_e0000053962.mp4,0.01794881373643875,1.682088285229202,1
7605583334139284757_s0000070018_e0000073278,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-0.1725534051656723,12.001273344651953,2
7605583334139284757_s0000070018_e0000073278,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,0.09966878592967987,16.31706281833616,2
7605583334139284757_s0000070018_e0000073278,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-2.413804531097412,6.023769100169779,6
7605583334139284757_s0000070018_e0000073278,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.883819043636322,1.8230050933786077,7
7605583334139284757_s0000070018_e0000073278,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.6340980529785156,3.449490662139219,8
7605583334139284757_s0000070018_e0000073278,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.4335672855377197,2.783106960950764,8
7605583334139284757_s0000070018_e0000073278,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.6842372417449951,3.2661290322580645,8
7605583334139284757_s0000070018_e0000073278,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-2.045482635498047,2.9376061120543295,8
7605583334139284757_s0000070018_e0000073278,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.8495452404022217,2.4308149405772497,7
7605583334139284757_s0000070018_e0000073278,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.416397213935852,16.708828522920204,8
7605583334139284757_s0000070018_e0000073278,14,2800,3000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.989443063735962,20.993633276740237,9
7605583334139284757_s0000070018_e0000073278,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605583334139284757_s0000070018_e0000073278.mp4,-1.7911839485168457,14.004244482173174,8
7605981118713679122_s0000099938_e0000103742,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7605981118713679122_s0000099938_e0000103742.mp4,-0.03836079686880112,5.179541595925297,1
7605981118713679122_s0000099938_e0000103742,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7605981118713679122_s0000099938_e0000103742.mp4,0.013931527733802795,8.129032258064516,1
7605981118713679122_s0000099938_e0000103742,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7605981118713679122_s0000099938_e0000103742.mp4,-0.2542545795440674,5.132427843803056,1
7606691604618857735_s0000048162_e0000051006,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7606691604618857735_s0000048162_e0000051006.mp4,-0.4994301199913025,5.4989388794567065,2
7606691604618857735_s0000048162_e0000051006,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7606691604618857735_s0000048162_e0000051006.mp4,0.27126598358154297,6.48641765704584,2
7606691604618857735_s0000048162_e0000051006,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7606691604618857735_s0000048162_e0000051006.mp4,-0.019565805792808533,5.01528013582343,2
7606691604618857735_s0000048162_e0000051006,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7606691604618857735_s0000048162_e0000051006.mp4,-0.03466310352087021,7.908743633276741,2
7607432033320668423_s0000017698_e0000026750,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607432033320668423_s0000017698_e0000026750.mp4,-0.38000720739364624,12.925297113752123,2
7607432033320668423_s0000017698_e0000026750,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607432033320668423_s0000017698_e0000026750.mp4,0.11180374771356583,16.323005093378608,2
7607432033320668423_s0000017698_e0000026750,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607432033320668423_s0000017698_e0000026750.mp4,-0.36067885160446167,9.222198641765704,1
7607432033320668423_s0000017698_e0000026750,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607432033320668423_s0000017698_e0000026750.mp4,0.3328738808631897,10.080645161290322,1
7607432033320668423_s0000017698_e0000026750,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607432033320668423_s0000017698_e0000026750.mp4,0.32542818784713745,15.179966044142615,1
7607498569980939536_s0000000000_e0000002174,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607498569980939536_s0000000000_e0000002174.mp4,0.2865956425666809,9.539473684210526,1
7607498569980939536_s0000000000_e0000002174,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607498569980939536_s0000000000_e0000002174.mp4,-0.24216853082180023,14.778013582342954,1
7608167824036498706_s0000000002_e0000008222,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.4032023549079895,22.70606960950764,3
7608167824036498706_s0000000002_e0000008222,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.16277416050434113,20.726655348047537,3
7608167824036498706_s0000000002_e0000008222,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.15483523905277252,23.89516129032258,3
7608167824036498706_s0000000002_e0000008222,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.20707209408283234,9.85483870967742,3
7608167824036498706_s0000000002_e0000008222,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.40121448040008545,8.33446519524618,2
7608167824036498706_s0000000002_e0000008222,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.466763973236084,8.887096774193548,3
7608167824036498706_s0000000002_e0000008222,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.29548585414886475,20.54753820033956,3
7608167824036498706_s0000000002_e0000008222,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.4947643280029297,26.367572156196943,3
7608167824036498706_s0000000002_e0000008222,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.14048001170158386,17.710526315789473,3
7608167824036498706_s0000000002_e0000008222,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.09342378377914429,14.477928692699491,3
7608167824036498706_s0000000002_e0000008222,14,2800,3000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-1.6743786334991455,6.311969439728353,2
7608167824036498706_s0000000002_e0000008222,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-1.688922643661499,3.3149405772495757,2
7608167824036498706_s0000000002_e0000008222,16,3200,3400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-1.8775452375411987,6.106960950764007,2
7608167824036498706_s0000000002_e0000008222,18,3600,3800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.017367690801620483,9.928268251273344,3
7608167824036498706_s0000000002_e0000008222,19,3800,4000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,0.11428514122962952,5.870543293718167,3
7608167824036498706_s0000000002_e0000008222,20,4000,4200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.11637280881404877,7.909168081494058,3
7608167824036498706_s0000000002_e0000008222,21,4200,4400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.18293939530849457,4.759337860780985,3
7608167824036498706_s0000000002_e0000008222,22,4400,4600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.43590247631073,4.449066213921902,3
7608167824036498706_s0000000002_e0000008222,23,4600,4800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.4237920045852661,25.56578947368421,3
7608167824036498706_s0000000002_e0000008222,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.6469472646713257,3.6956706281833616,3
7608167824036498706_s0000000002_e0000008222,25,5000,5200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.15579818189144135,10.178268251273344,3
7608167824036498706_s0000000002_e0000008222,26,5200,5400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,0.017997831106185913,2.677843803056027,3
7608167824036498706_s0000000002_e0000008222,27,5400,5600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,0.18408702313899994,11.615025466893039,3
7608167824036498706_s0000000002_e0000008222,33,6600,6800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-0.4772014617919922,8.93421052631579,3
7608167824036498706_s0000000002_e0000008222,38,7600,7800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-1.147540807723999,,3
7608167824036498706_s0000000002_e0000008222,39,7800,8000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-2.106733798980713,28.840407470288625,3
7608167824036498706_s0000000002_e0000008222,40,8000,8200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608167824036498706_s0000000002_e0000008222.mp4,-2.1439356207847595,3.6723259762309,3
7608545431781657874_s0000023266_e0000025790,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608545431781657874_s0000023266_e0000025790.mp4,-0.09312669932842255,8.288624787775891,1
7608545431781657874_s0000023266_e0000025790,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608545431781657874_s0000023266_e0000025790.mp4,0.17461055517196655,11.218166383701188,1
7608545431781657874_s0000023266_e0000025790,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608545431781657874_s0000023266_e0000025790.mp4,0.3766968101263046,6.6421901528013585,1
7608922328726097170_s0000038178_e0000043486,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608922328726097170_s0000038178_e0000043486.mp4,-0.1599658876657486,5.16213921901528,1
7608922328726097170_s0000038178_e0000043486,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608922328726097170_s0000038178_e0000043486.mp4,-0.0594305619597435,2.9108658743633278,1
7608922328726097170_s0000038178_e0000043486,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608922328726097170_s0000038178_e0000043486.mp4,-0.2169962376356125,5.047962648556876,1
7608922328726097170_s0000038178_e0000043486,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7608922328726097170_s0000038178_e0000043486.mp4,0.08834800869226456,14.498726655348047,1
7610290284810816784_s0000063330_e0000065438,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7610290284810816784_s0000063330_e0000065438.mp4,0.49294018745422363,7.855687606112054,1
7610290284810816784_s0000063330_e0000065438,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7610290284810816784_s0000063330_e0000065438.mp4,0.3841509222984314,8.416808149405773,1
7611518886084611336_s0000058914_e0000063914,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7611518886084611336_s0000058914_e0000063914.mp4,-0.07427318394184113,16.912988115449917,2
7611518886084611336_s0000058914_e0000063914,19,3800,4000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7611518886084611336_s0000058914_e0000063914.mp4,-0.16699549555778503,11.847198641765704,2
7611518886084611336_s0000058914_e0000063914,20,4000,4200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7611518886084611336_s0000058914_e0000063914.mp4,-0.22717483341693878,14.315365025466892,2
7611518886084611336_s0000058914_e0000063914,21,4200,4400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7611518886084611336_s0000058914_e0000063914.mp4,-0.19030539691448212,7.258913412563667,2
7611518886084611336_s0000058914_e0000063914,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7611518886084611336_s0000058914_e0000063914.mp4,-0.18756026402115822,15.472198641765704,2
7614111411785960711_s0000004000_e0000009000,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614111411785960711_s0000004000_e0000009000.mp4,-0.2143629640340805,11.683573853989813,2
7614111411785960711_s0000004000_e0000009000,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614111411785960711_s0000004000_e0000009000.mp4,-0.06829889863729477,12.178268251273344,2
7614111411785960711_s0000004000_e0000009000,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614111411785960711_s0000004000_e0000009000.mp4,0.4160781502723694,10.656621392190154,2
7614111411785960711_s0000004000_e0000009000,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614111411785960711_s0000004000_e0000009000.mp4,-0.2866492494940758,14.379881154499152,2
7614482942009855250_s0000055330_e0000057950,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614482942009855250_s0000055330_e0000057950.mp4,-0.052575305104255676,6.471986417657046,1
7614482942009855250_s0000055330_e0000057950,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614482942009855250_s0000055330_e0000057950.mp4,0.3548944592475891,14.245755517826826,1
7614482942009855250_s0000055330_e0000057950,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614482942009855250_s0000055330_e0000057950.mp4,0.007530823349952698,7.721137521222411,1
7614482942009855250_s0000055330_e0000057950,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7614482942009855250_s0000055330_e0000057950.mp4,0.22813647985458374,7.785653650254669,1
7615858346913959185_s0000017986_e0000023582,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7615858346913959185_s0000017986_e0000023582.mp4,0.17020288109779358,4.50509337860781,2
7615858346913959185_s0000017986_e0000023582,25,5000,5200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7615858346913959185_s0000017986_e0000023582.mp4,0.010976999998092651,2.7716468590831917,2
7615858346913959185_s0000017986_e0000023582,26,5200,5400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7615858346913959185_s0000017986_e0000023582.mp4,0.3751574754714966,6.896434634974533,1
7615858346913959185_s0000017986_e0000023582,27,5400,5600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7615858346913959185_s0000017986_e0000023582.mp4,0.1532650738954544,5.9053480475382,1
