video,start,end,reason
u4AumpXc-qc,280.514,282.494,segment_too_short
u4AumpXc-qc,287.65,288.382,segment_too_short
u4AumpXc-qc,302.562,303.294,segment_too_short
u4AumpXc-qc,316.034,316.542,segment_too_short
u4AumpXc-qc,319.49,320.03,segment_too_short
u4AumpXc-qc,328.162,329.054,segment_too_short
u4AumpXc-qc,333.57,335.614,face_density_low
u4AumpXc-qc,343.842,344.894,segment_too_short
u4AumpXc-qc,355.074,355.55,segment_too_short
u4AumpXc-qc,355.746,356.734,segment_too_short
u4AumpXc-qc,359.106,361.022,segment_too_short
u4AumpXc-qc,363.938,364.51,segment_too_short
u4AumpXc-qc,376.226,377.662,segment_too_short
u4AumpXc-qc,392.93,393.95,segment_too_short
u4AumpXc-qc,394.178,396.094,segment_too_short
u4AumpXc-qc,396.226,397.342,segment_too_short
u4AumpXc-qc,397.442,398.526,segment_too_short
u4AumpXc-qc,400.994,401.534,segment_too_short
u4AumpXc-qc,402.082,403.646,segment_too_short
u4AumpXc-qc,412.674,413.246,segment_too_short
u4AumpXc-qc,414.306,414.654,segment_too_short
u4AumpXc-qc,414.786,416.254,segment_too_short
u4AumpXc-qc,416.45,416.926,segment_too_short
u4AumpXc-qc,418.53,418.974,segment_too_short
u4AumpXc-qc,419.17,419.55,segment_too_short
u4AumpXc-qc,420.098,421.246,segment_too_short
u4AumpXc-qc,421.378,424.062,face_density_low
u4AumpXc-qc,424.674,426.366,segment_too_short
u4AumpXc-qc,438.114,439.294,segment_too_short
u4AumpXc-qc,442.754,444.414,segment_too_short
u4AumpXc-qc,444.802,445.694,segment_too_short
u4AumpXc-qc,455.298,457.086,segment_too_short
u4AumpXc-qc,467.394,468.958,segment_too_short
u4AumpXc-qc,469.218,469.566,segment_too_short
u4AumpXc-qc,475.362,475.934,segment_too_short
u4AumpXc-qc,476.194,477.278,segment_too_short
u4AumpXc-qc,481.794,482.686,segment_too_short
u4AumpXc-qc,482.946,483.358,segment_too_short
u4AumpXc-qc,483.714,484.702,segment_too_short
u4AumpXc-qc,484.834,486.526,segment_too_short
u4AumpXc-qc,486.69,487.358,segment_too_short
u4AumpXc-qc,487.65,488.222,segment_too_short
u4AumpXc-qc,488.354,489.598,segment_too_short
u4AumpXc-qc,494.146,494.782,segment_too_short
u4AumpXc-qc,514.786,515.454,segment_too_short
u4AumpXc-qc,515.618,516.19,segment_too_short
u4AumpXc-qc,516.45,518.014,segment_too_short
u4AumpXc-qc,518.114,519.902,segment_too_short
u4AumpXc-qc,526.946,527.422,segment_too_short
u4AumpXc-qc,530.594,532.062,segment_too_short
u4AumpXc-qc,533.218,535.198,segment_too_short
u4AumpXc-qc,535.362,536.35,segment_too_short
u4AumpXc-qc,538.754,540.702,segment_too_short
u4AumpXc-qc,541.09,541.63,segment_too_short
u4AumpXc-qc,541.826,542.654,segment_too_short
uR2cAvpiYSs,,,video_decode_failed
UpkkZbkEL6M,,,video_decode_failed
UZH4d1_NlI8,,,video_decode_failed
usfv-YmWPBs,15.746,22.078,scene_cut_detected
usfv-YmWPBs,25.89,30.494,scene_cut_detected
usfv-YmWPBs,30.658,33.918,scene_cut_detected
usfv-YmWPBs,34.882,40.67,scene_cut_detected
usfv-YmWPBs,40.994,45.246,scene_cut_detected
usfv-YmWPBs,70.114,79.038,face_density_low
usfv-YmWPBs,79.266,87.39,scene_cut_detected
usfv-YmWPBs,87.49,97.054,scene_cut_detected
usfv-YmWPBs,97.186,102.186,scene_cut_detected
usfv-YmWPBs,101.186,106.186,scene_cut_detected
usfv-YmWPBs,105.186,110.186,scene_cut_detected
usfv-YmWPBs,109.186,111.902,scene_cut_detected
usfv-YmWPBs,132.45,134.046,segment_too_short
usfv-YmWPBs,134.21,135.518,segment_too_short
usfv-YmWPBs,135.65,137.406,segment_too_short
usfv-YmWPBs,137.538,139.102,segment_too_short
usfv-YmWPBs,139.33,142.814,scene_cut_detected
usfv-YmWPBs,143.074,143.646,segment_too_short
usfv-YmWPBs,143.778,145.662,segment_too_short
usfv-YmWPBs,145.794,147.166,segment_too_short
usfv-YmWPBs,147.33,149.342,face_density_low
usfv-YmWPBs,149.442,151.326,segment_too_short
usfv-YmWPBs,151.778,153.726,segment_too_short
usfv-YmWPBs,153.826,155.102,segment_too_short
usfv-YmWPBs,155.298,157.214,segment_too_short
usfv-YmWPBs,157.506,160.414,face_density_low
usfv-YmWPBs,161.122,162.462,segment_too_short
usfv-YmWPBs,162.626,165.278,scene_cut_detected
usfv-YmWPBs,165.378,166.302,segment_too_short
usfv-YmWPBs,166.434,168.99,face_density_low
usfv-YmWPBs,169.09,170.398,segment_too_short
usfv-YmWPBs,170.85,173.79,scene_cut_detected
usfv-YmWPBs,173.89,174.366,segment_too_short
usfv-YmWPBs,174.594,180.798,scene_cut_detected
usfv-YmWPBs,195.714,204.958,scene_cut_detected
usfv-YmWPBs,205.122,215.934,scene_cut_detected
usfv-YmWPBs,228.962,233.962,face_density_low
usfv-YmWPBs,232.962,237.962,scene_cut_detected
usfv-YmWPBs,236.962,241.962,scene_cut_detected
usfv-YmWPBs,242.754,249.118,scene_cut_detected
usfv-YmWPBs,249.314,254.314,scene_cut_detected
usfv-YmWPBs,253.314,258.314,scene_cut_detected
usfv-YmWPBs,257.314,262.314,scene_cut_detected
usfv-YmWPBs,263.778,268.778,scene_cut_detected
usfv-YmWPBs,267.778,272.778,scene_cut_detected
usfv-YmWPBs,271.778,275.998,face_density_low
usfv-YmWPBs,312.994,316.606,scene_cut_detected
usfv-YmWPBs,316.77,325.534,scene_cut_detected
usfv-YmWPBs,326.178,327.774,segment_too_short
usfv-YmWPBs,327.906,331.55,scene_cut_detected
usfv-YmWPBs,331.682,333.598,segment_too_short
usfv-YmWPBs,334.946,339.946,scene_cut_detected
usfv-YmWPBs,338.946,343.946,scene_cut_detected
usfv-YmWPBs,359.842,365.054,scene_cut_detected
usfv-YmWPBs,365.314,375.966,scene_cut_detected
usfv-YmWPBs,376.322,378.014,segment_too_short
usfv-YmWPBs,378.114,382.238,scene_cut_detected
usfv-YmWPBs,382.754,392.51,scene_cut_detected
usfv-YmWPBs,397.666,402.206,scene_cut_detected
usfv-YmWPBs,402.402,404.702,face_density_low
usfv-YmWPBs,405.09,409.886,scene_cut_detected
usfv-YmWPBs,410.498,414.974,scene_cut_detected
usfv-YmWPBs,415.842,427.582,scene_cut_detected
usfv-YmWPBs,436.162,446.142,scene_cut_detected
usfv-YmWPBs,446.274,453.95,scene_cut_detected
usfv-YmWPBs,454.914,456.638,segment_too_short
usfv-YmWPBs,456.738,458.43,segment_too_short
usfv-YmWPBs,460.866,461.502,segment_too_short
usfv-YmWPBs,461.73,462.462,segment_too_short
usfv-YmWPBs,463.074,463.87,segment_too_short
usfv-YmWPBs,464.45,465.566,segment_too_short
usfv-YmWPBs,465.858,466.366,segment_too_short
usfv-YmWPBs,466.53,467.678,segment_too_short
usfv-YmWPBs,467.842,468.606,segment_too_short
usfv-YmWPBs,468.866,469.374,segment_too_short
usfv-YmWPBs,472.962,473.79,segment_too_short
usfv-YmWPBs,474.242,475.55,segment_too_short
usfv-YmWPBs,481.538,483.422,segment_too_short
usfv-YmWPBs,486.05,487.358,segment_too_short
usfv-YmWPBs,490.626,491.166,segment_too_short
usfv-YmWPBs,491.266,492.862,segment_too_short
usfv-YmWPBs,493.314,494.942,segment_too_short
usfv-YmWPBs,495.042,496.51,segment_too_short
usfv-YmWPBs,496.642,497.438,segment_too_short
usfv-YmWPBs,497.57,499.934,scene_cut_detected
usfv-YmWPBs,500.226,504.958,scene_cut_detected
usfv-YmWPBs,505.058,510.366,face_density_low
usfv-YmWPBs,529.442,537.822,scene_cut_detected
usfv-YmWPBs,538.114,543.114,scene_cut_detected
usfv-YmWPBs,542.114,547.114,face_density_low
usfv-YmWPBs,546.114,551.114,scene_cut_detected
usfv-YmWPBs,554.338,559.338,face_density_low
usfv-YmWPBs,558.338,563.338,scene_cut_detected
usfv-YmWPBs,562.338,567.338,scene_cut_detected
usfv-YmWPBs,569.602,570.59,segment_too_short
usfv-YmWPBs,590.722,591.358,segment_too_short
usfv-YmWPBs,591.65,593.598,segment_too_short
usfv-YmWPBs,593.858,594.91,segment_too_short
usfv-YmWPBs,595.042,598.11,scene_cut_detected
usfv-YmWPBs,598.37,603.166,face_density_low
usfv-YmWPBs,603.554,605.758,face_density_low
usfv-YmWPBs,605.89,607.678,segment_too_short
usfv-YmWPBs,607.874,609.534,segment_too_short
usfv-YmWPBs,609.89,611.038,segment_too_short
usfv-YmWPBs,611.138,613.598,scene_cut_detected
usfv-YmWPBs,618.786,619.71,segment_too_short
usfv-YmWPBs,620.098,620.83,segment_too_short
usfv-YmWPBs,621.026,622.206,segment_too_short
usfv-YmWPBs,625.666,627.55,segment_too_short
usfv-YmWPBs,628.002,628.958,segment_too_short
usfv-YmWPBs,631.938,633.022,segment_too_short
usfv-YmWPBs,633.25,633.886,segment_too_short
usfv-YmWPBs,639.65,644.19,scene_cut_detected
usfv-YmWPBs,644.514,646.686,scene_cut_detected
usfv-YmWPBs,646.914,648.606,segment_too_short
usfv-YmWPBs,648.706,649.534,segment_too_short
usfv-YmWPBs,649.73,651.262,segment_too_short
usfv-YmWPBs,651.618,652.35,segment_too_short
usfv-YmWPBs,652.45,653.598,segment_too_short
usfv-YmWPBs,653.73,656.446,scene_cut_detected
usfv-YmWPBs,657.602,659.134,segment_too_short
usfv-YmWPBs,659.266,660.414,segment_too_short
usfv-YmWPBs,660.898,662.782,segment_too_short
usfv-YmWPBs,663.458,664.254,segment_too_short
usfv-YmWPBs,667.266,667.838,segment_too_short
usfv-YmWPBs,668.034,669.662,segment_too_short
usfv-YmWPBs,670.434,671.326,segment_too_short
usfv-YmWPBs,671.618,672.35,segment_too_short
usfv-YmWPBs,675.618,676.19,segment_too_short
usfv-YmWPBs,676.514,678.398,segment_too_short
usfv-YmWPBs,699.33,710.814,scene_cut_detected
usfv-YmWPBs,711.138,713.566,face_density_low
usfv-YmWPBs,714.082,716.03,segment_too_short
usfv-YmWPBs,716.29,719.102,face_density_low
usfv-YmWPBs,719.586,723.582,scene_cut_detected
usfv-YmWPBs,724.002,727.966,scene_cut_detected
usfv-YmWPBs,728.45,732.99,face_density_low
usfv-YmWPBs,733.154,735.71,face_density_low
usfv-YmWPBs,736.258,740.638,face_density_low
usfv-YmWPBs,740.93,746.91,scene_cut_detected
usfv-YmWPBs,747.01,748.83,segment_too_short
usfv-YmWPBs,749.09,756.862,scene_cut_detected
usfv-YmWPBs,756.962,758.814,segment_too_short
usfv-YmWPBs,758.914,761.726,face_density_low
usfv-YmWPBs,773.666,784.67,scene_cut_detected
usfv-YmWPBs,784.866,789.566,scene_cut_detected
usfv-YmWPBs,789.794,792.702,scene_cut_detected
usfv-YmWPBs,792.994,804.126,scene_cut_detected
usfv-YmWPBs,804.29,809.854,scene_cut_detected
usfv-YmWPBs,847.074,852.734,face_density_low
usfv-YmWPBs,853.154,858.302,scene_cut_detected
usfv-YmWPBs,858.434,860.35,segment_too_short
usfv-YmWPBs,860.674,868.67,scene_cut_detected
usfv-YmWPBs,869.154,877.566,scene_cut_detected
usfv-YmWPBs,899.842,904.51,face_density_low
usfv-YmWPBs,904.994,907.55,scene_cut_detected
usfv-YmWPBs,907.714,908.766,segment_too_short
usfv-YmWPBs,908.866,910.238,segment_too_short
usfv-YmWPBs,917.058,918.27,segment_too_short
usfv-YmWPBs,918.754,920.158,segment_too_short
usfv-YmWPBs,920.962,924.798,face_density_low
usfv-YmWPBs,925.058,927.486,face_density_low
usfv-YmWPBs,927.714,930.078,scene_cut_detected
usfv-YmWPBs,930.21,932.542,face_density_low
usfv-YmWPBs,932.77,935.23,face_density_low
usfv-YmWPBs,936.002,940.318,face_density_low
usfv-YmWPBs,940.61,945.374,face_density_low
usfv-YmWPBs,945.474,948.318,face_density_low
usfv-YmWPBs,949.058,953.662,scene_cut_detected
usfv-YmWPBs,954.434,962.494,scene_cut_detected
usfv-YmWPBs,962.594,964.094,segment_too_short
usfv-YmWPBs,976.77,978.078,segment_too_short
usfv-YmWPBs,978.466,989.438,scene_cut_detected
usfv-YmWPBs,989.57,990.686,segment_too_short
usfv-YmWPBs,993.762,995.71,segment_too_short
usfv-YmWPBs,998.914,1000.766,segment_too_short
usfv-YmWPBs,1009.122,1011.006,segment_too_short
usfv-YmWPBs,1021.826,1022.91,segment_too_short
usfv-YmWPBs,1023.746,1031.614,scene_cut_detected
usfv-YmWPBs,1031.874,1036.894,face_density_low
usfv-YmWPBs,1059.65,1061.502,segment_too_short
usfv-YmWPBs,1063.906,1065.022,segment_too_short
usfv-YmWPBs,1065.154,1068.926,scene_cut_detected
usfv-YmWPBs,1069.186,1071.934,face_density_low
usfv-YmWPBs,1072.194,1074.558,scene_cut_detected
usfv-YmWPBs,1074.754,1075.71,segment_too_short
usfv-YmWPBs,1075.874,1077.598,segment_too_short
usfv-YmWPBs,1078.306,1078.814,segment_too_short
usfv-YmWPBs,1078.946,1081.118,scene_cut_detected
usfv-YmWPBs,1081.346,1086.27,scene_cut_detected
usfv-YmWPBs,1086.402,1087.742,segment_too_short
usfv-YmWPBs,1087.97,1090.334,face_density_low
usfv-YmWPBs,1090.498,1091.07,segment_too_short
usfv-YmWPBs,1091.266,1092.094,segment_too_short
usfv-YmWPBs,1092.322,1095.71,scene_cut_detected
usfv-YmWPBs,1096.13,1098.078,segment_too_short
usfv-YmWPBs,1098.37,1101.15,scene_cut_detected
usfv-YmWPBs,1101.314,1101.95,segment_too_short
usfv-YmWPBs,1102.146,1103.294,segment_too_short
usfv-YmWPBs,1103.458,1105.662,face_density_low
usfv-YmWPBs,1105.762,1106.334,segment_too_short
usfv-YmWPBs,1106.466,1109.15,scene_cut_detected
usfv-YmWPBs,1109.634,1110.27,segment_too_short
usfv-YmWPBs,1110.434,1112.414,segment_too_short
usfv-YmWPBs,1112.514,1114.142,segment_too_short
usfv-YmWPBs,1114.306,1116.094,segment_too_short
usfv-YmWPBs,1116.29,1117.438,segment_too_short
usfv-YmWPBs,1117.57,1118.974,segment_too_short
usfv-YmWPBs,1119.106,1120.958,segment_too_short
usfv-YmWPBs,1121.122,1122.814,segment_too_short
usfv-YmWPBs,1123.042,1125.982,scene_cut_detected
usfv-YmWPBs,1136.802,1139.294,scene_cut_detected
usfv-YmWPBs,1139.49,1142.078,scene_cut_detected
usfv-YmWPBs,1150.05,1151.902,segment_too_short
usfv-YmWPBs,1152.194,1152.766,segment_too_short
usfv-YmWPBs,1153.154,1154.398,segment_too_short
usfv-YmWPBs,1161.602,1163.966,face_density_low
usfv-YmWPBs,1164.13,1164.926,segment_too_short
usfv-YmWPBs,1165.09,1166.558,segment_too_short
usfv-YmWPBs,1166.69,1168.158,segment_too_short
usfv-YmWPBs,1168.418,1170.494,face_density_low
usfv-YmWPBs,1170.626,1171.902,segment_too_short
usfv-YmWPBs,1172.098,1174.75,face_density_low
usfv-YmWPBs,1175.01,1175.774,segment_too_short
usfv-YmWPBs,1175.874,1178.43,face_density_low
usfv-YmWPBs,1178.626,1179.582,segment_too_short
tzfOPG9WhJ0,11.17,12.19,segment_too_short
tzfOPG9WhJ0,12.354,14.11,segment_too_short
tzfOPG9WhJ0,31.234,36.234,scene_cut_detected
tzfOPG9WhJ0,35.234,40.234,face_density_low
tzfOPG9WhJ0,39.234,44.234,face_density_low
tzfOPG9WhJ0,43.234,46.27,face_density_low
tzfOPG9WhJ0,46.37,51.37,scene_cut_detected
tzfOPG9WhJ0,50.37,55.37,face_density_low
tzfOPG9WhJ0,54.37,59.37,scene_cut_detected
tzfOPG9WhJ0,128.034,130.11,face_density_low
tzfOPG9WhJ0,130.306,131.038,segment_too_short
tzfOPG9WhJ0,131.394,132.862,segment_too_short
tzfOPG9WhJ0,132.994,134.366,segment_too_short
tzfOPG9WhJ0,149.442,151.038,segment_too_short
tzfOPG9WhJ0,151.458,153.79,face_density_low
tzfOPG9WhJ0,154.178,156.094,segment_too_short
tzfOPG9WhJ0,179.714,180.094,segment_too_short
tzfOPG9WhJ0,183.874,184.19,segment_too_short
tzfOPG9WhJ0,184.578,185.182,segment_too_short
tzfOPG9WhJ0,186.306,187.71,segment_too_short
tzfOPG9WhJ0,188.162,188.702,segment_too_short
tzfOPG9WhJ0,188.834,190.078,segment_too_short
tzfOPG9WhJ0,208.258,215.038,face_density_low
tzfOPG9WhJ0,268.226,269.374,segment_too_short
tzfOPG9WhJ0,269.762,274.762,scene_cut_detected
tzfOPG9WhJ0,273.762,278.762,scene_cut_detected
tzfOPG9WhJ0,277.762,282.762,scene_cut_detected
tzfOPG9WhJ0,281.762,286.762,scene_cut_detected
tzfOPG9WhJ0,285.762,290.762,scene_cut_detected
tzfOPG9WhJ0,312.706,314.334,segment_too_short
tzfOPG9WhJ0,318.434,323.434,scene_cut_detected
tzfOPG9WhJ0,322.434,327.434,scene_cut_detected
tzfOPG9WhJ0,326.434,331.434,scene_cut_detected
tzfOPG9WhJ0,384.514,386.462,segment_too_short
tzfOPG9WhJ0,404.322,406.238,segment_too_short
tzfOPG9WhJ0,427.426,428.126,segment_too_short
tzfOPG9WhJ0,439.106,440.542,segment_too_short
