video_id,url,title,channel,published_at,query
7643084048176286983,https://www.tiktok.com/@vtv24news/video/7643084048176286983,Vụ án buôn bán gần 500kg ngà voi và vảy tê tê do Công an TP. Hà Nội t...,vtv24news,,user:vtv24news
7643083920724036872,https://www.tiktok.com/@vtv24news/video/7643083920724036872,World Cup 2026 không chỉ là kỳ World Cup có quy mô lớn nhất lịch sử v...,vtv24news,,user:vtv24news
7643083697868000520,https://www.tiktok.com/@vtv24news/video/7643083697868000520,"Mỗi lượt xem, mỗi cú lướt hay mỗi lần dừng lại vài giây trên mạng xã ...",vtv24news,,user:vtv24news
7643083519396171026,https://www.tiktok.com/@vtv24news/video/7643083519396171026,"Một vụ nổ nghiêm trọng tại mỏ than ở tỉnh Sơn Tây, Trung Quốc đã khiế...",vtv24news,,user:vtv24news
7643076225623280903,https://www.tiktok.com/@vtv24news/video/7643076225623280903,"Hôm nay (23/5), Hà Nội bước vào ngày đầu của đợt nắng nóng mới, nhiệt...",vtv24news,,user:vtv24news
7643027871002414343,https://www.tiktok.com/@vtv24news/video/7643027871002414343,11 đối tượng tại Lào Cai vừa bị khởi tố vì sử dụng hình thức livestre...,vtv24news,,user:vtv24news
7643027674499173639,https://www.tiktok.com/@vtv24news/video/7643027674499173639,"Một Tổ trưởng Tổ Kiểm tra thuế tại TP. Cần Thơ vừa bị khởi tố, bắt tạ...",vtv24news,,user:vtv24news
7643027509981891858,https://www.tiktok.com/@vtv24news/video/7643027509981891858,Công an tỉnh Thái Nguyên đã bắt giữ đối tượng dùng dao khống chế một ...,vtv24news,,user:vtv24news
7643027170431978770,https://www.tiktok.com/@vtv24news/video/7643027170431978770,Từng là nơi buôn bán chim trời phục vụ thú chơi của một bộ phận người...,vtv24news,,user:vtv24news
7643026878772563207,https://www.tiktok.com/@vtv24news/video/7643026878772563207,"Mexico và Liên minh châu Âu vừa ký hiệp định thương mại tự do mới, mở...",vtv24news,,user:vtv24news
7643026650233425170,https://www.tiktok.com/@vtv24news/video/7643026650233425170,"Sáng nay (23/5), tại Nghĩa trang Liệt sĩ Quốc gia Đường 9, tỉnh Quảng...",vtv24news,,user:vtv24news
7642942154876128530,https://www.tiktok.com/@vtv24news/video/7642942154876128530,Bộ Công an đang hoàn thiện dự thảo nghị định xử phạt vi phạm hành chí...,vtv24news,,user:vtv24news
7642941876265291026,https://www.tiktok.com/@vtv24news/video/7642941876265291026,"Từ ngày 01/01/2027, phụ nữ mang thai và trẻ sơ sinh sẽ được hỗ trợ tố...",vtv24news,,user:vtv24news
7642941596580990216,https://www.tiktok.com/@vtv24news/video/7642941596580990216,Lực lượng chức năng Đồng Nai vừa cứu thành công một chú voi con khoản...,vtv24news,,user:vtv24news
7642941164366351624,https://www.tiktok.com/@vtv24news/video/7642941164366351624,"Sau vụ sập sàn Daobit gây thiệt hại hàng trăm tỷ đồng, nhiều nhà đầu ...",vtv24news,,user:vtv24news
7642951643109018888,https://www.tiktok.com/@vtv24news/video/7642951643109018888,"Công an TP. Hồ Chí Minh vừa triệt phá đường dây mua bán, vận chuyển t...",vtv24news,,user:vtv24news
7642940640929647879,https://www.tiktok.com/@vtv24news/video/7642940640929647879,Tổ chức Y tế Thế giới (WHO) vừa nâng mức cảnh báo đối với đợt bùng ph...,vtv24news,,user:vtv24news
