video,start,end,reason
7510216055470443783,152.066,152.958,segment_too_short
7510216055470443783,153.154,154.11,segment_too_short
7510216055470443783,156.834,158.078,segment_too_short
7510216055470443783,158.754,160.254,segment_too_short
7510216055470443783,168.322,169.566,segment_too_short
7510216055470443783,171.17,171.646,segment_too_short
7510216055470443783,173.41,174.142,segment_too_short
7510216055470443783,175.234,176.094,segment_too_short
7510216055470443783,192.002,193.182,segment_too_short
7510216055470443783,193.506,196.798,scene_cut_detected
7510216055470443783,197.41,198.11,segment_too_short
7510216055470443783,211.458,212.318,segment_too_short
7510216055470443783,213.09,213.79,segment_too_short
7510216055470443783,217.762,219.422,segment_too_short
7510216055470443783,219.65,220.158,segment_too_short
7520488112120745223,,,video_decode_failed
7521361208599907602,,,video_decode_failed
7522080500178046226,,,video_decode_failed
7522118758597479688,,,no_speech_detected
7522721152544804114,,,video_decode_failed
7522824070606425362,,,video_decode_failed
7522085096581565714,,,video_decode_failed
7521709083305561352,18.69,19.358,segment_too_short
7521709083305561352,20.226,21.438,segment_too_short
7521709083305561352,22.85,23.262,segment_too_short
7521709083305561352,24.802,25.726,segment_too_short
7521709083305561352,25.954,26.878,segment_too_short
7521709083305561352,43.842,45.374,segment_too_short
7523931817389395207,,,no_speech_detected
7526421442594884882,0.354,0.766,segment_too_short
7523196342131379463,,,video_decode_failed
7527248763014909202,0.962,1.534,segment_too_short
7527556954344967431,,,video_decode_failed
7522828312666737928,,,video_decode_failed
7528022175597530376,,,no_speech_detected
7528408578038844680,,,video_decode_failed
7527667777037929735,3.266,4.446,segment_too_short
7527667777037929735,5.25,7.102,segment_too_short
7527667777037929735,21.538,22.814,segment_too_short
7527667777037929735,23.042,24.478,segment_too_short
7527667777037929735,28.898,30.494,segment_too_short
7527667777037929735,33.442,34.43,segment_too_short
7527667777037929735,34.562,35.998,segment_too_short
7527667777037929735,36.194,37.182,segment_too_short
7527667777037929735,37.538,38.91,segment_too_short
7527667777037929735,39.042,40.254,segment_too_short
7527667777037929735,40.546,40.862,segment_too_short
